direction,url,philosopher,connection
Influenced,https://en.wikipedia.org/wiki/Gayatri_Chakravorty_Spivak,Gayatri Chakravorty Spivak,Edward Said
Influenced,https://en.wikipedia.org/wiki/Hamid_Dabashi,Hamid Dabashi,Edward Said
Influenced,https://en.wikipedia.org/wiki/Robert_Fisk,Robert Fisk,Edward Said
Influenced,https://en.wikipedia.org/wiki/Christopher_Hitchens,Christopher Hitchens,Edward Said
Influenced,https://en.wikipedia.org/wiki/Rashid_Khalidi,Rashid Khalidi,Edward Said
Influences,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,Gayatri Chakravorty Spivak
Influences,https://en.wikipedia.org/wiki/Jacques_Derrida,Jacques Derrida,Gayatri Chakravorty Spivak
Influences,https://en.wikipedia.org/wiki/Antonio_Gramsci,Antonio Gramsci,Gayatri Chakravorty Spivak
Influences,https://en.wikipedia.org/wiki/Michel_Foucault,Michel Foucault,Gayatri Chakravorty Spivak
Influences,https://en.wikipedia.org/wiki/Ranajit_Guha,Ranajit Guha,Gayatri Chakravorty Spivak
Influences,https://en.wikipedia.org/wiki/Mahasweta_Devi,Mahasweta Devi,Gayatri Chakravorty Spivak
Influences,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Antonio_Gramsci,Antonio Gramsci,Ernesto Laclau
Influences,https://en.wikipedia.org/w/index.php?title=Jorge_Abelardo_Ramos&action=edit&redlink=1,Jorge Abelardo Ramos page does not exist,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Louis_Althusser,Louis Althusser,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Eric_Hobsbawm,Eric Hobsbawm,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Jacques_Lacan,Jacques Lacan,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Michel_Foucault,Michel Foucault,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Jacques_Derrida,Jacques Derrida,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,Ludwig Wittgenstein,Ernesto Laclau
Influenced,https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek,Slavoj iek,Ernesto Laclau
Influenced,https://en.wikipedia.org/wiki/Judith_Butler,Judith Butler,Ernesto Laclau
Influenced,https://en.wikipedia.org/wiki/Simon_Critchley,Simon Critchley,Ernesto Laclau
Influenced,https://en.wikipedia.org/w/index.php?title=Oliver_Marchart&action=edit&redlink=1,Oliver Marchart page does not exist,Ernesto Laclau
Influenced,https://en.wikipedia.org/wiki/Yannis_Stavrakakis,Yannis Stavrakakis,Ernesto Laclau
Influenced,https://en.wikipedia.org/wiki/Aletta_Norval,Aletta Norval,Ernesto Laclau
Influenced,https://en.wikipedia.org/wiki/%C3%8D%C3%B1igo_Errej%C3%B3n,igo Errejn,Ernesto Laclau
Influences,https://en.wikipedia.org/wiki/J%C3%BCrgen_Habermas,Jrgen Habermas,Nancy Fraser
Influences,https://en.wikipedia.org/wiki/Axel_Honneth,Axel Honneth,Nancy Fraser
Influences,https://en.wikipedia.org/wiki/Michel_Foucault,Michel Foucault,Nancy Fraser
Influences,https://en.wikipedia.org/wiki/Thomas_A._McCarthy,Thomas A McCarthy,Nancy Fraser
Influences,https://en.wikipedia.org/wiki/Karl_Marx,Karl Marx,Nancy Fraser
Influences,https://en.wikipedia.org/wiki/Karl_Polanyi,Karl Polanyi,Nancy Fraser
